Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Azerbaijan,2020-03-07T11:13:04,9,0,0,40.1431,47.5769
,Romania,2020-03-07T11:13:04,9,0,3,46,25
"San Francisco County, CA",US,2020-03-07T11:13:04,9,0,0,37.7749,-122.4194
,Argentina,2020-03-07T11:13:04,8,0,0,-38.4161,-63.6167
,Qatar,2020-03-07T11:13:04,8,0,0,25.3548,51.1839
South Australia,Australia,2020-03-07T11:13:04,7,0,2,-34.9285,138.6007
,Slovenia,2020-03-07T11:13:04,7,0,0,46.1512,14.9955
,Belarus,2020-03-07T11:13:04,6,0,0,53.7098,27.9534
,Mexico,2020-03-07T11:13:04,6,0,1,23,-102
,Pakistan,2020-03-07T11:13:04,6,0,0,30.3753,69.3451
,Philippines,2020-03-07T11:13:04,6,1,1,13,122
"Cook County, IL",US,2020-03-07T11:13:04,6,0,2,41.7377,-87.6976
,French Guiana,2020-03-07T11:13:04,5,0,0,3.9339,-53.1258
,New Zealand,2020-03-07T11:13:04,5,0,0,-40.9006,174.886
,Poland,2020-03-07T11:13:04,5,0,0,51.9194,19.1451
,Saudi Arabia,2020-03-07T11:13:04,5,0,0,24,45
"Harris County, TX",US,2020-03-07T11:13:04,5,0,0,29.7752,-95.3103
"Placer County, CA",US,2020-03-07T11:13:04,5,1,0,39.0916,-120.8039
"Unassigned Location, WA",US,2020-03-07T11:13:04,5,0,0,47.7511,-120.7401
,Chile,2020-03-07T11:13:04,4,0,0,-35.6751,-71.543
,Georgia,2020-03-07T11:13:04,4,0,0,42.3154,43.3569
,Hungary,2020-03-07T11:13:04,4,0,0,47.1625,19.5033
,Indonesia,2020-03-07T11:13:04,4,0,0,-0.7893,113.9213
,Senegal,2020-03-07T11:13:04,4,0,0,14.4974,-14.4524
"Bergen County, NJ",US,2020-03-07T11:13:04,4,0,0,40.9263,-74.077
"Nassau County, NY",US,2020-03-07T11:13:04,4,0,0,40.6546,-73.5594
Western Australia,Australia,2020-03-07T11:13:04,3,1,0,-31.9505,115.8605
,Bosnia and Herzegovina,2020-03-07T11:13:04,3,0,0,43.9159,17.6791
" Montreal, QC",Canada,2020-03-07T11:13:04,3,0,0,45.5017,-73.5673
,Malta,2020-03-07T11:13:04,3,0,0,35.9375,14.3754
,North Macedonia,2020-03-07T11:13:04,3,0,0,41.6086,21.7453
,Saint Barthelemy,2020-03-07T11:13:04,3,0,0,17.9,-62.8333
"Contra Costa County, CA",US,2020-03-07T11:13:04,3,0,0,37.8534,-121.9018
"Douglas County, CO",US,2020-03-07T11:13:04,3,0,0,39.2587,-104.9389
"Fort Bend County, TX",US,2020-03-07T11:13:04,3,0,0,29.5693,-95.8143
"Fulton County, GA",US,2020-03-07T11:13:04,3,0,0,33.8034,-84.3963
"Maricopa County, AZ",US,2020-03-07T11:13:04,3,0,1,33.2918,-112.4291
"Montgomery County, MD",US,2020-03-07T11:13:04,3,0,0,39.1547,-77.2405
"Orange County, CA",US,2020-03-07T11:13:04,3,0,0,33.7879,-117.8531
"Providence County, RI",US,2020-03-07T11:13:04,3,0,0,41.8882,-71.4774
"San Diego County, CA",US,2020-03-07T11:13:04,3,0,1,32.7157,-117.1611
"Suffolk County, MA",US,2020-03-07T11:13:04,3,0,1,42.3601,-71.0589
"Washington County, OR",US,2020-03-07T11:13:04,3,0,0,45.547,-123.1386
,Dominican Republic,2020-03-07T11:13:04,2,0,0,18.7357,-70.1627
,Luxembourg,2020-03-07T11:13:04,2,0,0,49.8144,6.1317
,Martinique,2020-03-07T11:13:04,2,0,0,14.6415,-61.0242
,Morocco,2020-03-07T11:13:04,2,0,0,31.7917,-7.0926
" Norfolk County, MA",US,2020-03-07T11:13:04,2,0,0,42.1767,-71.1449
"Alameda County, CA",US,2020-03-07T11:13:04,2,0,0,37.6017,-121.7195
"Broward County, FL",US,2020-03-07T11:13:04,2,0,0,26.1901,-80.3659
"Denver County, CO",US,2020-03-07T11:13:04,2,0,0,39.7392,-104.9903
"Fairfield County, CT",US,2020-03-07T11:13:04,2,0,0,41.256,-73.3709
"Floyd County, GA",US,2020-03-07T11:13:04,2,0,0,34.2829,-85.2308
"Grafton County, NH",US,2020-03-07T11:13:04,2,0,0,43.9088,-71.826
"Hillsborough, FL",US,2020-03-07T11:13:04,2,0,0,27.9904,-82.3018
"Lee County, FL",US,2020-03-07T11:13:04,2,0,0,26.663,-81.9535
"Pinal County, AZ",US,2020-03-07T11:13:04,2,0,0,32.8162,-111.2845
"Rockland County, NY",US,2020-03-07T11:13:04,2,0,0,41.1489,-73.983
"Sacramento County, CA",US,2020-03-07T11:13:04,2,0,0,38.4747,-121.3542
"San Benito, CA",US,2020-03-07T11:13:04,2,0,0,36.5761,-120.9876
"San Mateo, CA",US,2020-03-07T11:13:04,2,0,0,37.563,-122.3255
"Saratoga County, NY",US,2020-03-07T11:13:04,2,0,0,43.0324,-73.936
"Summit County, CO",US,2020-03-07T11:13:04,2,0,0,39.5912,-106.064
,Afghanistan,2020-03-07T11:13:04,1,0,0,33,65
,Andorra,2020-03-07T11:13:04,1,0,0,42.5063,1.5218
,Armenia,2020-03-07T11:13:04,1,0,0,40.0691,45.0382
Tasmania,Australia,2020-03-07T11:13:04,1,0,0,-41.4545,145.9707
,Bhutan,2020-03-07T11:13:04,1,0,0,27.5142,90.4336
,Cambodia,2020-03-07T11:13:04,1,0,1,11.55,104.9167
,Cameroon,2020-03-07T11:13:04,1,0,0,3.848,11.5021
"Calgary, Alberta",Canada,2020-03-07T11:13:04,1,0,0,51.0447,-114.0719
"Edmonton, Alberta",Canada,2020-03-07T11:13:04,1,0,0,53.5461,-113.4938
"London, ON",Canada,2020-03-07T11:13:04,1,0,1,42.9849,-81.2453
,Colombia,2020-03-07T11:13:04,1,0,0,4.5709,-74.2973
,Costa Rica,2020-03-07T11:13:04,1,0,0,9.7489,-83.7534
,Faroe Islands,2020-03-07T11:13:04,1,0,0,61.8926,-6.9118
,Gibraltar,2020-03-07T11:13:04,1,0,0,36.1408,-5.3536
,Jordan,2020-03-07T11:13:04,1,0,0,31.24,36.51
,Latvia,2020-03-07T11:13:04,1,0,0,56.8796,24.6032
,Liechtenstein,2020-03-07T11:13:04,1,0,0,47.14,9.55
,Lithuania,2020-03-07T11:13:04,1,0,0,55.1694,23.8813
Tibet,China,2020-03-07T11:13:04,1,0,1,31.6927,88.0924
,Monaco,2020-03-07T11:13:04,1,0,0,43.7333,7.4167
,Nepal,2020-03-07T11:13:04,1,0,1,28.1667,84.25
,Nigeria,2020-03-07T11:13:04,1,0,0,9.082,8.6753
,Peru,2020-03-07T11:13:04,1,0,0,-9.19,-75.0152
,Serbia,2020-03-07T11:13:04,1,0,0,44.0165,21.0059
,Slovakia,2020-03-07T11:13:04,1,0,0,48.669,19.699
,South Africa,2020-03-07T11:13:04,1,0,0,-30.5595,22.9375
,Sri Lanka,2020-03-07T11:13:04,1,0,1,7,81
,Togo,2020-03-07T11:13:04,1,0,0,8.6195,0.8248
,Tunisia,2020-03-07T11:13:04,1,0,0,34,9
"Charleston County, SC",US,2020-03-07T11:13:04,1,0,0,32.7957,-79.7848
"Chatham County, NC",US,2020-03-07T11:13:04,1,0,0,35.7211,-79.1781
"Clark County, NV",US,2020-03-07T11:13:04,1,0,0,36.0796,-115.094
"Clark County, WA",US,2020-03-07T11:13:04,1,0,0,45.7466,-122.5194
"Cobb County, GA",US,2020-03-07T11:13:04,1,0,0,33.8999,-84.5641
"Davis County, UT",US,2020-03-07T11:13:04,1,0,0,40.9629,-112.0953
"Delaware County, PA",US,2020-03-07T11:13:04,1,0,0,39.9078,-75.3879
"Douglas County, NE",US,2020-03-07T11:13:04,1,0,0,41.3148,-96.1951
"El Paso County, CO",US,2020-03-07T11:13:04,1,0,0,38.9108,-104.4723
"Fayette County, KY",US,2020-03-07T11:13:04,1,0,0,38.0606,-84.4803
"Grant County, WA",US,2020-03-07T11:13:04,1,0,0,47.1981,-119.3732
"Honolulu County, HI",US,2020-03-07T11:13:04,1,0,0,21.307,-157.8584
"Humboldt County, CA",US,2020-03-07T11:13:04,1,0,0,40.745,-123.8695
"Jackson County, OR ",US,2020-03-07T11:13:04,1,0,0,42.3345,-122.7647
"Jefferson County, WA",US,2020-03-07T11:13:04,1,0,0,47.7425,-123.304
"Kershaw County, SC",US,2020-03-07T11:13:04,1,0,0,34.3672,-80.5883
"Klamath County, OR",US,2020-03-07T11:13:04,1,0,0,42.6953,-121.6142
"Madera County, CA",US,2020-03-07T11:13:04,1,0,0,37.2519,-119.6963
"Madison, WI",US,2020-03-07T11:13:04,1,0,1,43.0731,-89.4012
"Marion County, IN",US,2020-03-07T11:13:04,1,0,0,39.8362,-86.1752
"Middlesex County, MA",US,2020-03-07T11:13:04,1,0,0,41.912,-70.7168
"Pierce County, WA",US,2020-03-07T11:13:04,1,0,0,47.0676,-122.1295
"Plymouth County, MA",US,2020-03-07T11:13:04,1,0,0,42.1615,-70.7928
"Ramsey County, MN",US,2020-03-07T11:13:04,1,0,0,44.9964,-93.0616
"San Antonio, TX",US,2020-03-07T11:13:04,1,0,0,29.4241,-98.4936
"Santa Cruz County, CA",US,2020-03-07T11:13:04,1,0,0,36.9741,-122.0308
"Santa Rosa County, FL",US,2020-03-07T11:13:04,1,0,0,30.769,-86.9824
"Sarasota, FL",US,2020-03-07T11:13:04,1,0,0,27.3364,-82.5307
"Sonoma County, CA",US,2020-03-07T11:13:04,1,0,0,38.578,-122.9888
"Tulsa County, OK",US,2020-03-07T11:13:04,1,0,0,36.1593,-95.941
"Umatilla, OR",US,2020-03-07T11:13:04,1,0,0,45.775,-118.7606
"Wake County, NC",US,2020-03-07T11:13:04,1,0,0,35.8032,-78.5661
"Washoe County, NV",US,2020-03-07T11:13:04,1,0,0,40.5608,-119.6035
"Wayne County, PA",US,2020-03-07T11:13:04,1,0,0,41.6739,-75.2479
"Williamson County, TN",US,2020-03-07T11:13:04,1,0,0,35.9179,-86.8622
"Yolo County, CA",US,2020-03-07T11:13:04,1,0,0,38.7646,-121.9018
,Ukraine,2020-03-07T11:13:04,1,0,0,48.3794,31.1656
,Vatican City,2020-03-07T11:13:04,1,0,0,41.9029,12.4534
From Diamond Princess,Australia,2020-03-07T11:13:04,0,0,0,35.4437,139.638
Northern Territory,Australia,2020-03-07T11:13:04,0,0,0,-12.4634,130.8456
"Lackland, TX (From Diamond Princess)",US,2020-03-07T11:13:04,0,0,0,29.3829,-98.6134
"Montgomery County, TX",US,2020-03-07T11:13:04,0,0,0,30.3213,-95.4778
"Omaha, NE (From Diamond Princess)",US,2020-03-07T11:13:04,0,0,0,41.2545,-95.9758
"Travis, CA (From Diamond Princess)",US,2020-03-07T11:13:04,0,0,0,38.2721,-121.9399
Hubei,China,2020-03-08T14:43:03,67707,2986,45235,30.9756,112.2707
,Italy,2020-03-08T14:43:03,7375,366,622,43,12
,South Korea,2020-03-08T14:43:03,7314,50,118,36,128
,Iran,2020-03-08T14:43:03,6566,194,2134,32,53
Guangdong,China,2020-03-08T14:43:03,1352,7,1256,23.3417,113.4244
Henan,China,2020-03-08T14:43:03,1272,22,1247,33.882,113.614
Zhejiang,China,2020-03-08T14:43:03,1215,1,1161,29.1832,120.0934
,France,2020-03-08T14:43:03,1126,19,12,47,2
,Germany,2020-03-08T14:43:03,1040,0,18,51,9
Hunan,China,2020-03-08T14:43:03,1018,4,968,27.6104,111.7088
Anhui,China,2020-03-08T14:43:03,990,6,984,31.8257,117.2264
Jiangxi,China,2020-03-08T14:43:03,935,1,919,27.614,115.7221
Shandong,China,2020-03-08T14:43:03,758,6,642,36.3427,118.1498
Diamond Princess cruise ship,Others,2020-03-08T14:43:03,696,6,40,35.4437,139.638
,Spain,2020-03-08T14:43:03,673,17,30,40,-4
Jiangsu,China,2020-03-08T14:43:03,631,0,612,32.9711,119.455
Chongqing,China,2020-03-08T14:43:03,576,6,527,30.0572,107.874
Sichuan,China,2020-03-08T14:43:03,539,3,464,30.6171,102.7103
,Japan,2020-03-08T14:43:03,502,6,76,36,138
Heilongjiang,China,2020-03-08T14:43:03,481,13,412,47.862,127.7615
Beijing,China,2020-03-08T14:43:03,428,8,308,40.1824,116.4142
Shanghai,China,2020-03-08T14:43:03,342,3,314,31.202,121.4491
,Switzerland,2020-03-08T14:43:03,337,2,3,46.8182,8.2275
Hebei,China,2020-03-08T14:43:03,318,6,307,38.0428,114.5149
Fujian,China,2020-03-08T14:43:03,296,1,295,26.0789,117.9874
,UK,2020-03-08T14:43:03,273,3,18,55,-3
,Netherlands,2020-03-08T14:43:03,265,3,0,52.1326,5.2913
Guangxi,China,2020-03-08T14:43:03,252,2,223,23.8298,108.7881
Shaanxi,China,2020-03-08T14:43:03,245,1,227,35.1917,108.8701
,Sweden,2020-03-08T14:43:03,203,0,0,63,16
,Belgium,2020-03-08T14:43:03,200,0,1,50.8333,4
,Norway,2020-03-08T14:43:03,176,0,0,60.472,8.4689
Yunnan,China,2020-03-08T14:43:03,174,2,170,24.974,101.487
Hainan,China,2020-03-08T14:43:03,168,6,159,19.1959,109.7453
,Singapore,2020-03-08T14:43:03,150,0,78,1.2833,103.8333
Guizhou,China,2020-03-08T14:43:03,146,2,117,26.8154,106.8748
Tianjin,China,2020-03-08T14:43:03,136,3,128,39.3054,117.323
Shanxi,China,2020-03-08T14:43:03,133,0,126,37.5777,112.2922
Liaoning,China,2020-03-08T14:43:03,125,1,109,41.2956,122.6085
Gansu,China,2020-03-08T14:43:03,124,2,87,36.0611,103.8343
Hong Kong,Hong Kong,2020-03-08T14:43:03,114,3,58,22.3,114.2
,Austria,2020-03-08T14:43:03,104,0,0,47.5162,14.5501
,Malaysia,2020-03-08T14:43:03,99,0,24,2.5,112.5
Jilin,China,2020-03-08T14:43:03,93,1,90,43.6661,126.1923
,Bahrain,2020-03-08T14:43:03,85,0,4,26.0275,50.55
"King County, WA",US,2020-03-08T14:43:03,83,17,1,47.548,-121.9836
"Westchester County, NY",US,2020-03-08T14:43:03,83,0,0,41.122,-73.7949
Xinjiang,China,2020-03-08T14:43:03,76,3,73,41.1129,85.2401
Inner Mongolia,China,2020-03-08T14:43:03,75,1,70,44.0935,113.9448
Ningxia,China,2020-03-08T14:43:03,75,0,71,37.2692,106.1655
,Greece,2020-03-08T14:43:03,73,0,0,39.0742,21.8243
,Kuwait,2020-03-08T14:43:03,64,0,1,29.5,47.75
,Iraq,2020-03-08T14:43:03,60,6,0,33,44
,Iceland,2020-03-08T14:43:03,50,0,0,64.9631,-19.0208
,Thailand,2020-03-08T14:43:03,50,1,31,15,101
,Egypt,2020-03-08T14:43:03,49,1,1,26,30
Taiwan*,Taiwan*,2020-03-08T14:43:03,45,1,13,23.7,121
Unassigned Location (From Diamond Princess),US,2020-03-08T14:43:03,45,0,0,35.4437,139.638
,United Arab Emirates,2020-03-08T14:43:03,45,0,7,24,54
,India,2020-03-08T14:43:03,39,0,3,21,78
,Israel,2020-03-08T14:43:03,39,0,2,31,35
New South Wales,Australia,2020-03-08T14:43:03,38,3,4,-33.8688,151.2093
"Santa Clara County, CA",US,2020-03-08T14:43:03,38,0,1,37.3541,-121.9552
,San Marino,2020-03-08T14:43:03,36,1,0,43.9424,12.4578
,Denmark,2020-03-08T14:43:03,35,0,1,56.2639,9.5018
,Lebanon,2020-03-08T14:43:03,32,0,1,33.8547,35.8623
,Czech Republic,2020-03-08T14:43:03,31,0,0,49.8175,15.473
"Snohomish County, WA",US,2020-03-08T14:43:03,31,1,0,48.033,-121.8339
,Portugal,2020-03-08T14:43:03,30,0,0,39.3999,-8.2245
,Vietnam,2020-03-08T14:43:03,30,0,16,16,108
"Toronto, ON",Canada,2020-03-08T14:43:03,28,0,3,43.6532,-79.3832
British Columbia,Canada,2020-03-08T14:43:03,27,0,4,49.2827,-123.1207
,Finland,2020-03-08T14:43:03,23,0,1,64,26
,Palestine,2020-03-08T14:43:03,22,0,0,31.9522,35.2332
,Republic of Ireland,2020-03-08T14:43:03,21,0,0,53.1424,-7.6921
Grand Princess Cruise Ship,US,2020-03-08T14:43:03,21,0,0,37.6489,-122.6655
,Brazil,2020-03-08T14:43:03,20,0,0,-14.235,-51.9253
,Algeria,2020-03-08T14:43:03,19,0,0,28.0339,1.6596
,Ireland,2020-03-08T14:43:03,19,0,0,53.4167,-8
Qinghai,China,2020-03-08T14:43:03,18,0,18,35.7452,95.9956
,Russia,2020-03-08T14:43:03,17,0,3,60,90
,Oman,2020-03-08T14:43:03,16,0,2,21,57
,Slovenia,2020-03-08T14:43:03,16,0,0,46.1512,14.9955
Queensland,Australia,2020-03-08T14:43:03,15,0,8,-28.0167,153.4
,Qatar,2020-03-08T14:43:03,15,0,0,25.3548,51.1839
,Romania,2020-03-08T14:43:03,15,0,3,46,25
,Ecuador,2020-03-08T14:43:03,14,0,0,-1.8312,-78.1834
"Los Angeles, CA",US,2020-03-08T14:43:03,14,0,0,34.0522,-118.2437
,Georgia,2020-03-08T14:43:03,13,0,0,42.3154,43.3569
,Argentina,2020-03-08T14:43:03,12,1,0,-38.4161,-63.6167
,Croatia,2020-03-08T14:43:03,12,0,0,45.1667,15.5
"Contra Costa County, CA",US,2020-03-08T14:43:03,12,0,0,37.8534,-121.9018
"New York County, NY",US,2020-03-08T14:43:03,12,0,0,40.7128,-74.006
Victoria,Australia,2020-03-08T14:43:03,11,0,7,-37.8136,144.9631
,Poland,2020-03-08T14:43:03,11,0,0,51.9194,19.1451
,Saudi Arabia,2020-03-08T14:43:03,11,0,0,24,45
,Estonia,2020-03-08T14:43:03,10,0,0,58.5953,25.0136
Macau,Macau,2020-03-08T14:43:03,10,0,10,22.1667,113.55
,Philippines,2020-03-08T14:43:03,10,1,1,13,122
,Azerbaijan,2020-03-08T14:43:03,9,0,0,40.1431,47.5769
"San Francisco County, CA",US,2020-03-08T14:43:03,9,0,0,37.7749,-122.4194
,Chile,2020-03-08T14:43:03,8,0,0,-35.6751,-71.543
"Suffolk County, MA",US,2020-03-08T14:43:03,8,0,1,42.3601,-71.0589
"Washington County, OR",US,2020-03-08T14:43:03,8,0,0,45.547,-123.1386
South Australia,Australia,2020-03-08T14:43:03,7,0,2,-34.9285,138.6007
,Hungary,2020-03-08T14:43:03,7,0,0,47.1625,19.5033
,Mexico,2020-03-08T14:43:03,7,0,1,23,-102
"Cook County, IL",US,2020-03-08T14:43:03,7,0,2,41.7377,-87.6976
"Middlesex County, MA",US,2020-03-08T14:43:03,7,0,0,42.4672,-71.2874
,Belarus,2020-03-08T14:43:03,6,0,0,53.7098,27.9534
,Indonesia,2020-03-08T14:43:03,6,0,0,-0.7893,113.9213
,Pakistan,2020-03-08T14:43:03,6,0,1,30.3753,69.3451
,Peru,2020-03-08T14:43:03,6,0,0,-9.19,-75.0152
"Fort Bend County, TX",US,2020-03-08T14:43:03,6,0,0,29.5693,-95.8143
"Norfolk County, MA",US,2020-03-08T14:43:03,6,0,0,42.1767,-71.1449
,Costa Rica,2020-03-08T14:43:03,5,0,0,9.7489,-83.7534
,Dominican Republic,2020-03-08T14:43:03,5,0,0,18.7357,-70.1627
,French Guiana,2020-03-08T14:43:03,5,0,0,3.9339,-53.1258
,New Zealand,2020-03-08T14:43:03,5,0,0,-40.9006,174.886
"Harris County, TX",US,2020-03-08T14:43:03,5,0,0,29.7752,-95.3103
"Nassau County, NY",US,2020-03-08T14:43:03,5,0,0,40.6546,-73.5594
"Placer County, CA",US,2020-03-08T14:43:03,5,1,0,39.0916,-120.8039
"Unassigned Location, WA",US,2020-03-08T14:43:03,5,0,0,47.7511,-120.7401
,Afghanistan,2020-03-08T14:43:03,4,0,0,33,65
,Bulgaria,2020-03-08T14:43:03,4,0,0,42.7339,25.4858
" Montreal, QC",Canada,2020-03-08T14:43:03,4,0,0,45.5017,-73.5673
,Maldives,2020-03-08T14:43:03,4,0,0,3.2028,73.2207
,Senegal,2020-03-08T14:43:03,4,0,1,14.4974,-14.4524
"Bergen County, NJ",US,2020-03-08T14:43:03,4,0,0,40.9263,-74.077
"Grafton County, NH",US,2020-03-08T14:43:03,4,0,0,43.9088,-71.826
"Montgomery County, MD",US,2020-03-08T14:43:03,4,0,0,39.1547,-77.2405
"Montgomery County, PA",US,2020-03-08T14:43:03,4,0,0,40.229,-75.3879
"Pierce County, WA",US,2020-03-08T14:43:03,4,0,0,47.0676,-122.1295
Western Australia,Australia,2020-03-08T14:43:03,3,1,0,-31.9505,115.8605
,Bangladesh,2020-03-08T14:43:03,3,0,0,23.685,90.3563
,Bosnia and Herzegovina,2020-03-08T14:43:03,3,0,0,43.9159,17.6791
"Edmonton, Alberta",Canada,2020-03-08T14:43:03,3,0,0,53.5461,-113.4938
,Luxembourg,2020-03-08T14:43:03,3,0,0,49.8144,6.1317
,Malta,2020-03-08T14:43:03,3,0,0,35.9375,14.3754
,North Macedonia,2020-03-08T14:43:03,3,0,0,41.6086,21.7453
,Saint Barthelemy,2020-03-08T14:43:03,3,0,0,17.9,-62.8333
,Slovakia,2020-03-08T14:43:03,3,0,0,48.669,19.699
,South Africa,2020-03-08T14:43:03,3,0,0,-30.5595,22.9375
"Douglas County, CO",US,2020-03-08T14:43:03,3,0,0,39.2587,-104.9389
"Fulton County, GA",US,2020-03-08T14:43:03,3,0,0,33.8034,-84.3963
"Maricopa County, AZ",US,2020-03-08T14:43:03,3,0,1,33.2918,-112.4291
"Orange County, CA",US,2020-03-08T14:43:03,3,0,0,33.7879,-117.8531
"Providence County, RI",US,2020-03-08T14:43:03,3,0,0,41.8882,-71.4774
"San Diego County, CA",US,2020-03-08T14:43:03,3,0,1,32.7157,-117.1611
Tasmania,Australia,2020-03-08T14:43:03,2,0,0,-41.4545,145.9707
,Cambodia,2020-03-08T14:43:03,2,0,1,11.55,104.9167
,Cameroon,2020-03-08T14:43:03,2,0,0,3.848,11.5021
,Faroe Islands,2020-03-08T14:43:03,2,0,0,61.8926,-6.9118
,Latvia,2020-03-08T14:43:03,2,0,0,56.8796,24.6032
,Martinique,2020-03-08T14:43:03,2,0,0,14.6415,-61.0242
,Morocco,2020-03-08T14:43:03,2,0,0,31.7917,-7.0926
,Tunisia,2020-03-08T14:43:03,2,0,0,33.8869,9.5375
"Alameda County, CA",US,2020-03-08T14:43:03,2,0,0,37.6017,-121.7195
"Broward County, FL",US,2020-03-08T14:43:03,2,0,0,26.1901,-80.3659
"Clark County, NV",US,2020-03-08T14:43:03,2,0,0,36.0796,-115.094
"Denver County, CO",US,2020-03-08T14:43:03,2,0,0,39.7392,-104.9903
"Fairfax County, VA",US,2020-03-08T14:43:03,2,0,0,38.9085,-77.2405
"Hillsborough, FL",US,2020-03-08T14:43:03,2,0,0,27.9904,-82.3018
"Jackson County, OR ",US,2020-03-08T14:43:03,2,0,0,42.3345,-122.7647
"Lee County, FL",US,2020-03-08T14:43:03,2,1,0,26.663,-81.9535
"Pinal County, AZ",US,2020-03-08T14:43:03,2,0,0,32.8162,-111.2845
"Rockingham County, NH",US,2020-03-08T14:43:03,2,0,0,42.9931,-71.0498
"Rockland County, NY",US,2020-03-08T14:43:03,2,0,0,41.1489,-73.983
"Sacramento County, CA",US,2020-03-08T14:43:03,2,0,0,38.4747,-121.3542
"San Benito, CA",US,2020-03-08T14:43:03,2,0,0,36.5761,-120.9876
"San Mateo, CA",US,2020-03-08T14:43:03,2,0,0,37.563,-122.3255
"Saratoga County, NY",US,2020-03-08T14:43:03,2,0,0,43.0324,-73.936
"Summit County, CO",US,2020-03-08T14:43:03,2,0,0,39.5912,-106.064
"Washington, D.C.",US,2020-03-08T14:43:03,2,0,0,38.9072,-77.0369
"Washoe County, NV",US,2020-03-08T14:43:03,2,0,0,40.5608,-119.6035
,Andorra,2020-03-08T14:43:03,1,0,0,42.5063,1.5218
,Armenia,2020-03-08T14:43:03,1,0,0,40.0691,45.0382
,Bhutan,2020-03-08T14:43:03,1,0,0,27.5142,90.4336
"Calgary, Alberta",Canada,2020-03-08T14:43:03,1,0,0,51.0447,-114.0719
"London, ON",Canada,2020-03-08T14:43:03,1,0,1,42.9849,-81.2453
,Colombia,2020-03-08T14:43:03,1,0,0,4.5709,-74.2973
,Gibraltar,2020-03-08T14:43:03,1,0,0,36.1408,-5.3536
,Jordan,2020-03-08T14:43:03,1,0,0,31.24,36.51
,Liechtenstein,2020-03-08T14:43:03,1,0,0,47.14,9.55
,Lithuania,2020-03-08T14:43:03,1,0,0,55.1694,23.8813
Tibet,China,2020-03-08T14:43:03,1,0,1,31.6927,88.0924
,Moldova,2020-03-08T14:43:03,1,0,0,47.4116,28.3699
,Monaco,2020-03-08T14:43:03,1,0,0,43.7333,7.4167
,Nepal,2020-03-08T14:43:03,1,0,1,28.1667,84.25
,Nigeria,2020-03-08T14:43:03,1,0,0,9.082,8.6753
,Paraguay,2020-03-08T14:43:03,1,0,0,-23.4425,-58.4438
,Serbia,2020-03-08T14:43:03,1,0,0,44.0165,21.0059
,Sri Lanka,2020-03-08T14:43:03,1,0,1,7,81
,Togo,2020-03-08T14:43:03,1,0,0,8.6195,0.8248
"Berkshire County, MA",US,2020-03-08T14:43:03,1,0,0,42.3118,-73.1822
"Charleston County, SC",US,2020-03-08T14:43:03,1,0,0,32.7957,-79.7848
"Chatham County, NC",US,2020-03-08T14:43:03,1,0,0,35.7211,-79.1781
"Clark County, WA",US,2020-03-08T14:43:03,1,0,0,45.7466,-122.5194
"Cobb County, GA",US,2020-03-08T14:43:03,1,0,0,33.8999,-84.5641
"Davidson County, TN",US,2020-03-08T14:43:03,1,0,0,36.1343,-86.822
"Davis County, UT",US,2020-03-08T14:43:03,1,0,0,40.9629,-112.0953
"Delaware County, PA",US,2020-03-08T14:43:03,1,0,0,39.9078,-75.3879
"Douglas County, NE",US,2020-03-08T14:43:03,1,0,0,41.3148,-96.1951
"Douglas County, OR",US,2020-03-08T14:43:03,1,0,0,43.1261,-123.2492
"El Paso County, CO",US,2020-03-08T14:43:03,1,0,0,38.9108,-104.4723
"Fairfield County, CT",US,2020-03-08T14:43:03,1,0,0,41.256,-73.3709
"Fayette County, KY",US,2020-03-08T14:43:03,1,0,0,38.0606,-84.4803
"Fresno County, CA",US,2020-03-08T14:43:03,1,0,0,36.9859,-119.2321
"Grant County, WA",US,2020-03-08T14:43:03,1,0,0,47.1981,-119.3732
"Harford County, MD",US,2020-03-08T14:43:03,1,0,0,39.5839,-76.3637
"Hendricks County, IN",US,2020-03-08T14:43:03,1,0,0,39.8065,-86.5401
"Honolulu County, HI",US,2020-03-08T14:43:03,1,0,0,21.307,-157.8584
"Hudson County, NJ",US,2020-03-08T14:43:03,1,0,0,40.7453,-74.0535
"Humboldt County, CA",US,2020-03-08T14:43:03,1,0,0,40.745,-123.8695
"Jefferson County, WA",US,2020-03-08T14:43:03,1,0,0,47.7425,-123.304
"Johnson County, KS",US,2020-03-08T14:43:03,1,0,0,38.8454,-94.8521
"Kershaw County, SC",US,2020-03-08T14:43:03,1,0,0,34.3672,-80.5883
"Kittitas County, WA",US,2020-03-08T14:43:03,1,0,0,47.175,-120.9319
"Klamath County, OR",US,2020-03-08T14:43:03,1,0,0,42.6953,-121.6142
"Madera County, CA",US,2020-03-08T14:43:03,1,0,0,37.2519,-119.6963
"Madison, WI",US,2020-03-08T14:43:03,1,0,1,43.0731,-89.4012
"Manatee County, FL",US,2020-03-08T14:43:03,1,0,0,27.4799,-82.3452
"Marion County, IN",US,2020-03-08T14:43:03,1,0,0,39.8362,-86.1752
"Marion County, OR",US,2020-03-08T14:43:03,1,0,0,44.8446,-122.5927
"Okaloosa County, FL",US,2020-03-08T14:43:03,1,0,0,30.5773,-86.6611
"Plymouth County, MA",US,2020-03-08T14:43:03,1,0,0,42.1615,-70.7928
"Polk County, GA",US,2020-03-08T14:43:03,1,0,0,34.0132,-85.1479
